<<<<<<< HEAD
crew_id,name,role,base,qualified_types,weekly_max_duty_hrs,leave_status,sccm_certified,experience_months
FO091,FO. Zara Gupta,First Officer,BLR,B777|A321|B737|A320,85,Available,False,76
FO092,FO. Meera Gupta,First Officer,BLR,A320|A350|A321|ATR72,85,Available,False,100
FO093,FO. Meera Rao,First Officer,CCU,ATR72|A321|B777|A350|B737,85,Available,False,53
FO094,FO. Suresh Bhatt,First Officer,BOM,B777|A321|ATR72|B737|A350,80,Available,False,26
FO095,FO. Umesh Dubey,First Officer,BLR,B737|A320|ATR72,85,Available,False,69
FO096,FO. Dinesh Chandra,First Officer,HYD,ATR72|B777|A350,80,Available,False,95
FO097,FO. Zara Shukla,First Officer,HYD,A350|A321|ATR72,75,Available,False,29
FO098,FO. Kiara Mishra,First Officer,CCU,B777|A321|ATR72,75,Available,False,25
FO099,FO. Diya Bhatt,First Officer,BOM,B737|A320|ATR72|A321,80,Available,False,101
FO100,FO. Mahesh Iyer,First Officer,MAA,ATR72|B777|A321,80,Available,False,53
FO101,FO. Ganesh Sharma,First Officer,HYD,A321|B777|A320|A350|B737,80,Available,False,55
FO102,FO. Ganesh Pandey,First Officer,HYD,B777|A350|A320,75,Available,False,41
FO103,FO. Rita Iyer,First Officer,CCU,A350|ATR72|B777|A320|B737,75,Available,False,65
FO104,FO. Aisha Tiwari,First Officer,BLR,B777|ATR72|A321|A350|B737,80,Available,False,71
FO105,FO. Meera Dubey,First Officer,DEL,B777|A321|A350,80,Available,False,71
FO106,FO. Rita Bansal,First Officer,BOM,A320|A321|ATR72|A350,75,Available,False,40
FO107,FO. Sita Agarwal,First Officer,HYD,A320|A321|B777|B737,75,Available,False,98
FO108,FO. Mira Joshi,First Officer,CCU,ATR72|B777|A350|A321,75,Available,False,26
FO109,FO. Suresh Malhotra,First Officer,BOM,A350|A320|B737|ATR72,75,Available,False,64
FO110,FO. Ira Gupta,First Officer,HYD,A350|ATR72|B737,75,Available,False,79
FO111,FO. Arjun Singh,First Officer,BLR,B737|A320|A350|ATR72,85,Available,False,76
FO112,FO. Kiara Patel,First Officer,DEL,ATR72|A320|B777|A350,80,Available,False,112
FO113,FO. Kiara Joshi,First Officer,BLR,B737|A320|A350,85,Available,False,43
FO114,FO. Ramesh Nair,First Officer,DEL,A321|ATR72|B737|A320,85,Available,False,51
FO115,FO. Naresh Pandey,First Officer,BOM,B737|A320|A321,85,Available,False,104
FO116,FO. Ganesh Malhotra,First Officer,HYD,A321|A350|A320|ATR72,80,Available,False,84
FO117,FO. Ira Patel,First Officer,BLR,B777|B737|A321,85,Available,False,38
FO118,FO. Nisha Bansal,First Officer,DEL,B737|A320|A350|A321|B777,85,Available,False,57
FO119,FO. Rita Shah,First Officer,HYD,A321|ATR72|B777|A320|A350,80,Available,False,28
FO120,FO. Nita Chandra,First Officer,BLR,B737|B777|A320|A350,80,Available,False,29
FO121,FO. Rajesh Iyer,First Officer,BOM,A320|A321|B737|B777,75,Available,False,73
FO122,FO. Ramesh Gupta,First Officer,HYD,B777|A320|ATR72|B737,80,Available,False,118
FO123,FO. Priya Shah,First Officer,MAA,B777|B737|ATR72|A320|A350,85,Available,False,101
FO124,FO. Kavya Mishra,First Officer,DEL,A320|A321|B777|ATR72|A350,85,Available,False,40
FO125,FO. Vihaan Shukla,First Officer,BLR,A320|ATR72|B737|B777,75,Training,False,100
FO126,FO. Diya Joshi,First Officer,BOM,ATR72|B777|A350|B737|A321,80,Available,False,31
FO127,FO. Vihaan Choudhury,First Officer,DEL,B737|B777|ATR72,80,Available,False,59
FO128,FO. Saanvi Rao,First Officer,BOM,A350|B737|B777|ATR72,85,Available,False,35
FO129,FO. Anaya Sharma,First Officer,MAA,B737|B777|A350|A321,85,Available,False,60
FO130,FO. Nisha Pandey,First Officer,BLR,B737|A350|ATR72|A321|B777,80,Available,False,88
FO131,FO. Tara Sharma,First Officer,BLR,B777|B737|A350|A320,85,Available,False,53
FO132,FO. Atharv Gupta,First Officer,HYD,ATR72|B737|A320|A350,80,Available,False,40
FO133,FO. Kiara Shah,First Officer,BLR,A350|A320|B737,75,Available,False,110
FO134,FO. Rita Rao,First Officer,BLR,ATR72|A320|B737|A350,80,Available,False,42
FO135,FO. Dinesh Shukla,First Officer,BOM,B777|ATR72|A350|B737,80,Available,False,67
FO136,FO. Tara Mishra,First Officer,CCU,A320|A350|A321|ATR72|B737,85,Available,False,60
FO137,FO. Arjun Kumar,First Officer,CCU,B777|A350|B737|A320|A321,75,Available,False,108
FO138,FO. Geeta Pandey,First Officer,CCU,B737|A321|A350|A320|ATR72,75,Available,False,104
FO139,FO. Tara Agarwal,First Officer,BLR,B777|A350|B737,85,Training,False,89
FO140,FO. Ishaan Kumar,First Officer,MAA,ATR72|B777|B737|A350,85,Available,False,102
FO141,FO. Sunita Malhotra,First Officer,BLR,A350|B777|A320,80,Available,False,61
FO142,FO. Vivaan Chandra,First Officer,CCU,A321|B737|B777|A350|A320,80,Available,False,68
FO143,FO. Rohan Khan,First Officer,DEL,A320|B777|B737|A321|A350,80,Available,False,83
FO144,FO. Saanvi Agarwal,First Officer,HYD,A350|ATR72|A321|B737|A320,75,Available,False,27
FO145,FO. Vihaan Patel,First Officer,DEL,B777|A321|A320|B737|A350,75,Available,False,92
FO146,FO. Kabir Rao,First Officer,BOM,B777|A320|A321|ATR72|A350,85,Available,False,50
FO147,FO. Meera Bansal,First Officer,MAA,A321|A350|B777,75,Available,False,106
FO148,FO. Geeta Chandra,First Officer,BOM,B777|B737|A320|ATR72|A321,85,Available,False,31
FO149,FO. Vihaan Rao,First Officer,CCU,B737|A321|A320|A350|B777,80,Available,False,88
FO150,FO. Rita Gupta,First Officer,CCU,ATR72|A321|A320,80,Available,False,76
FO151,FO. Arnav Malhotra,First Officer,MAA,A320|B737|B777|ATR72,75,Sick,False,110
FO152,FO. Sunita Dubey,First Officer,HYD,B737|A350|A320,80,Available,False,87
FO153,FO. Zara Desai,First Officer,BOM,ATR72|B777|A320|A321|A350,80,Available,False,30
FO154,FO. Tara Singh,First Officer,HYD,B737|A350|ATR72|A321|A320,75,Available,False,83
FO155,FO. Geeta Tiwari,First Officer,CCU,ATR72|A321|A320|A350|B737,85,Available,False,51
FO156,FO. Kavya Choudhury,First Officer,BOM,ATR72|A350|B737,75,Available,False,61
FO157,FO. Geeta Khan,First Officer,CCU,B777|B737|A321|A350,80,Available,False,26
FO158,FO. Rajesh Jain,First Officer,DEL,B777|B737|A320,85,Available,False,63
FO159,FO. Saanvi Bansal,First Officer,DEL,A321|B737|ATR72|A320|B777,80,Available,False,33
FO160,FO. Nisha Iyer,First Officer,HYD,A320|A350|B777|ATR72|A321,85,Available,False,108
FO161,FO. Ganesh Kumar,First Officer,BOM,A321|A320|ATR72|B737,85,Available,False,82
FO162,FO. Naresh Reddy,First Officer,CCU,B737|B777|ATR72,75,Available,False,48
FO163,FO. Tara Bansal,First Officer,BOM,B777|A320|B737|A321,75,Available,False,109
FO164,FO. Aarav Desai,First Officer,HYD,A321|A320|ATR72|A350,80,Available,False,56
FO165,FO. Rita Jain,First Officer,BLR,B777|ATR72|A350,85,Available,False,29
FO166,FO. Vihaan Shah,First Officer,HYD,B737|A350|ATR72|B777|A321,85,Available,False,83
FO167,FO. Anaya Mishra,First Officer,DEL,B777|ATR72|A350,80,Available,False,98
FO168,FO. Suresh Patel,First Officer,CCU,ATR72|A320|B777,80,Available,False,120
FO169,FO. Rita Sinha,First Officer,BOM,A321|A320|A350|ATR72|B737,75,Available,False,28
FO170,FO. Atharv Sinha,First Officer,BLR,B737|ATR72|A320|A321,75,Available,False,107
FO171,FO. Vivaan Joshi,First Officer,DEL,B777|A350|B737,75,Available,False,54
FO172,FO. Ira Patel,First Officer,BLR,A350|A320|A321,85,On Leave,False,47
FO173,FO. Rajesh Reddy,First Officer,BLR,B737|A320|ATR72|B777,85,Available,False,97
FO174,FO. Rohan Patel,First Officer,BOM,A350|ATR72|B737|B777|A320,80,Available,False,74
FO175,FO. Sita Sharma,First Officer,HYD,A350|A321|B777|A320,80,Available,False,63
FO176,FO. Saanvi Menon,First Officer,MAA,ATR72|A321|A350|B737|A320,85,Available,False,59
FO177,FO. Vihaan Shah,First Officer,MAA,A320|ATR72|A321|B737|B777,85,Available,False,70
FO178,FO. Umesh Pandey,First Officer,BLR,A350|A320|ATR72|B737|A321,85,Available,False,49
FO179,FO. Aarav Malhotra,First Officer,HYD,A350|A321|ATR72|A320,75,Available,False,34
FO180,FO. Diya Sinha,First Officer,BOM,A350|A320|A321,80,Available,False,112
FO181,FO. Riya Sharma,First Officer,CCU,A321|B777|A350,75,Available,False,72
FO182,FO. Ira Rao,First Officer,DEL,B777|B737|A321|A350|ATR72,85,Available,False,57
FO183,FO. Rohan Malhotra,First Officer,HYD,B737|A321|B777|A320|A350,85,Available,False,36
FO184,FO. Geeta Dubey,First Officer,BOM,A320|B777|B737|A321,80,Available,False,116
FO185,FO. Arjun Kapoor,First Officer,BOM,ATR72|A320|B737|A350,80,Available,False,34
FO186,FO. Nita Menon,First Officer,MAA,B737|A321|A350|B777|ATR72,75,Available,False,116
FO187,FO. Sunita Khan,First Officer,HYD,ATR72|B777|A350|A321|B737,85,Available,False,75
FO188,FO. Priya Menon,First Officer,DEL,A320|ATR72|A350|B737,80,Available,False,91
FO189,FO. Kabir Sharma,First Officer,BLR,B777|ATR72|A350|A320,85,Available,False,54
FO190,FO. Naresh Iyer,First Officer,BOM,A321|A350|B777,80,Available,False,106
FO191,FO. Ira Singh,First Officer,BLR,A321|ATR72|A350,85,Available,False,104
FO192,FO. Naresh Sinha,First Officer,BOM,ATR72|A350|A320|B777|A321,80,Available,False,92
FO193,FO. Vivaan Sharma,First Officer,MAA,A350|B777|A320,80,Available,False,74
FO194,FO. Rajesh Jain,First Officer,BOM,B737|B777|A320|ATR72|A350,80,Available,False,84
FO195,FO. Mira Dubey,First Officer,BLR,A320|ATR72|B737,85,Available,False,73
FO196,FO. Priya Pandey,First Officer,DEL,ATR72|B737|A321|A350,80,Available,False,114
FO197,FO. Ramesh Menon,First Officer,HYD,A350|B777|ATR72,75,Available,False,51
FO198,FO. Kabir Joshi,First Officer,BLR,A350|A320|ATR72,80,Available,False,47
FO199,FO. Riya Bansal,First Officer,BOM,A320|B737|B777,80,Available,False,61
FO200,FO. Vivaan Gupta,First Officer,DEL,B777|A350|A321,75,Available,False,87
SC001,SC. Ishaan Bansal,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,85,Available,True,93
SC002,SC. Ramesh Khan,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,85,Available,True,41
SC003,SC. Kabir Mishra,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,85,Available,True,126
SC004,SC. Ira Chandra,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,80,Available,True,108
SC005,SC. Umesh Agarwal,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,40
SC006,SC. Vivaan Saxena,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,70
SC007,SC. Zara Mishra,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,161
SC008,SC. Advait Mishra,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,75,Available,True,159
SC009,SC. Atharv Bansal,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,85,Available,True,131
SC010,SC. Tara Joshi,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,85,Available,True,44
SC011,SC. Nita Rao,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,80,Available,True,146
SC012,SC. Umesh Desai,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,75,Available,True,161
SC013,SC. Priya Bhatt,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,162
SC014,SC. Kira Saxena,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,96
SC015,SC. Diya Iyer,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,80,Available,True,48
SC016,SC. Sunita Iyer,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,85,Available,True,110
SC017,SC. Ishaan Desai,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,75,Available,True,115
SC018,SC. Arjun Mishra,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,85,Available,True,117
SC019,SC. Ira Gupta,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,85,Available,True,72
SC020,SC. Mira Nair,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,80,Available,True,51
SC021,SC. Arjun Shah,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,91
SC022,SC. Kira Choudhury,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,75,Available,True,139
SC023,SC. Priya Choudhury,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,80,Available,True,87
SC024,SC. Vivaan Desai,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,167
SC025,SC. Aarush Mishra,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,75,Available,True,105
SC026,SC. Kiara Reddy,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,65
SC027,SC. Kabir Choudhury,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,85,Available,True,167
SC028,SC. Diya Reddy,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,80,Available,True,160
SC029,SC. Vivaan Rao,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,85,Available,True,112
SC030,SC. Naresh Tiwari,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,75,Available,True,89
SC031,SC. Umesh Singh,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,132
SC032,SC. Ishaan Saxena,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,80,Available,True,152
SC033,SC. Sita Malhotra,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,85,Available,True,176
SC034,SC. Rohan Choudhury,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,85,Available,True,56
SC035,SC. Arjun Nair,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,85,Available,True,154
SC036,SC. Anaya Rao,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,159
SC037,SC. Kabir Pandey,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,164
SC038,SC. Kiara Singh,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,80,Available,True,72
SC039,SC. Umesh Chandra,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,75,Available,True,103
SC040,SC. Aisha Bhatt,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,179
SC041,SC. Rohan Singh,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,80,Available,True,150
SC042,SC. Kabir Verma,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,75,Available,True,146
SC043,SC. Sita Malhotra,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,85,Sick,True,180
SC044,SC. Nita Nair,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,80,Available,True,85
SC045,SC. Anaya Menon,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,63
SC046,SC. Aarush Desai,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,168
SC047,SC. Zara Jain,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,102
SC048,SC. Kira Patel,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,75,Available,True,96
SC049,SC. Nisha Iyer,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,80,Available,True,164
SC050,SC. Mira Saxena,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,85,Available,True,103
SC051,SC. Atharv Bansal,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,85,Available,True,40
SC052,SC. Zara Jain,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,On Leave,True,91
SC053,SC. Ganesh Patel,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,85,Available,True,147
SC054,SC. Aisha Mishra,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,85,Available,True,46
SC055,SC. Rohan Dubey,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,78
SC056,SC. Rohan Dubey,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,80,Available,True,159
SC057,SC. Zara Nair,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,75,Available,True,117
SC058,SC. Saanvi Dubey,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,63
SC059,SC. Mahesh Agarwal,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,73
SC060,SC. Naresh Verma,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,85,Available,True,65
SC061,SC. Diya Jain,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,85,Available,True,114
SC062,SC. Anaya Gupta,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,42
SC063,SC. Tara Pandey,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,85,Available,True,175
SC064,SC. Umesh Malhotra,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,75,Available,True,107
SC065,SC. Vivaan Khan,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,75,Available,True,168
SC066,SC. Sita Sharma,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,75,Available,True,99
SC067,SC. Aarav Khan,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,135
SC068,SC. Sunita Kapoor,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,85,Sick,True,38
SC069,SC. Ganesh Agarwal,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,80,Available,True,145
SC070,SC. Kavya Shukla,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,85,Available,True,56
SC071,SC. Priya Pandey,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,75,Available,True,86
SC072,SC. Arnav Joshi,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,75,Available,True,119
SC073,SC. Rita Verma,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,164
SC074,SC. Aisha Chandra,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,80,Available,True,122
SC075,SC. Ramesh Malhotra,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,80,Available,True,136
SC076,SC. Vihaan Verma,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,80,Available,True,163
SC077,SC. Kavya Chandra,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,85,Available,True,68
SC078,SC. Priya Patel,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,80,Available,True,133
SC079,SC. Rohan Malhotra,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,135
SC080,SC. Reyansh Malhotra,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,85,Available,True,155
SC081,SC. Meera Verma,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,141
SC082,SC. Ganesh Patel,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,157
SC083,SC. Kira Mishra,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,94
SC084,SC. Kira Khan,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,80,On Leave,True,171
SC085,SC. Kira Chandra,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,85,Available,True,135
SC086,SC. Diya Menon,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,117
SC087,SC. Saanvi Malhotra,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,80,Available,True,166
SC088,SC. Advait Khan,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,75,Available,True,138
SC089,SC. Umesh Malhotra,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,80,Available,True,106
SC090,SC. Anaya Reddy,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,160
SC091,SC. Rohan Pandey,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,80,Available,True,75
SC092,SC. Diya Desai,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,134
SC093,SC. Arjun Rao,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,75,Available,True,122
SC094,SC. Reyansh Menon,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,131
SC095,SC. Aarush Reddy,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,85,Available,True,103
SC096,SC. Ira Sinha,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,60
SC097,SC. Kira Chandra,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,75,Available,True,164
SC098,SC. Kiara Bhatt,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,75,Available,True,145
SC099,SC. Zara Gupta,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,75,Available,True,131
SC100,SC. Mahesh Bhatt,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,85,Available,True,39
SC101,SC. Vihaan Pandey,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,85,Available,True,80
SC102,SC. Aisha Chandra,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,80,Available,True,148
SC103,SC. Aisha Jain,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,85,Available,True,175
SC104,SC. Ira Rao,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,85,Available,True,108
SC105,SC. Rajesh Agarwal,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,71
SC106,SC. Aisha Menon,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,85,Sick,True,37
SC107,SC. Nisha Malhotra,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,75,Available,True,67
SC108,SC. Naresh Kapoor,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,75,Available,True,119
SC109,SC. Mira Gupta,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,75,Available,True,101
SC110,SC. Aarav Chandra,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,179
SC111,SC. Tara Verma,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,97
SC112,SC. Geeta Kapoor,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,75,Available,True,152
SC113,SC. Kira Khan,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,75,Available,True,132
SC114,SC. Dinesh Joshi,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,85,Available,True,168
SC115,SC. Kavya Kumar,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,80,Available,True,156
SC116,SC. Saanvi Shah,Senior Crew,BLR,A320|A321|B737|B777|A350|ATR72,80,Available,True,127
SC117,SC. Rita Reddy,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,70
SC118,SC. Mahesh Iyer,Senior Crew,HYD,A320|A321|B737|B777|A350|ATR72,80,On Leave,True,69
SC119,SC. Aarush Rao,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,85,Available,True,69
SC120,SC. Suresh Menon,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,75,Available,True,68
SC121,SC. Zara Sinha,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,175
SC122,SC. Geeta Kapoor,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,80,Available,True,136
SC123,SC. Advait Saxena,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,75,Available,True,45
SC124,SC. Aisha Pandey,Senior Crew,MAA,A320|A321|B737|B777|A350|ATR72,75,Available,True,104
SC125,SC. Kiara Bansal,Senior Crew,DEL,A320|A321|B737|B777|A350|ATR72,75,Available,True,52
SC126,SC. Umesh Shah,Senior Crew,BOM,A320|A321|B737|B777|A350|ATR72,80,Available,True,166
SC127,SC. Vihaan Kapoor,Senior Crew,CCU,A320|A321|B737|B777|A350|ATR72,80,Available,True,169
